unique_id,type,state,town,clean_name,county,treated,townurl,confidence_level,ordinance,current_status,exclusion_method,excluded_groups,comments,match_assignment_method,centroid2020,contemporary_place_match,unique_place_matches,matching_cdp,matching_cousub,matching_county,PLACENHG,NAME1970,GJOIN1970,NAME1980,GJOIN1980,NAME1990,GJOIN1990,NAME2000,GJOIN2000,NAME2010,GJOIN2010,NAME2020,GJOIN2020,county_fips,COUNTY,NHGISCODE
01173,place,MA,Quincy,Quincy,NA,1,https://justice.tougaloo.edu/sundowntown/quincy-ma/,Possible,NA,Don’t Know,NA,Black,"Email from a longtime resident:
“I lived in Quincy, MA for 6 years (1953-1959), three in the neighborhood of Wollaston (a large area that encompasses some verty very wealthy folk and a blue collar neighborhood I lived in (Calumet off Vassall Sts.), and three 3 in Snug Harbor, a low-income project in Germantown. In both, I have no memory of ever seeing any African-Ameriucan children in either of the elementary schjools I attended (Francis W. Parker and Snug Harbor Elementary). Some time in Wollaston (1953-1956), my father, a jazz musician, had some of his musician friends over one night for some jamming. Most of the musicians involved were black. The next day, a delegation of neighbors (not very many, but I have no memory of this except from what my mother told me many years later) cam by to register their disapproval that my father had blacks in their neighborhood after dark. It’s entirely possible they or even one had spent the night. It never occured to me that Quincy may have been a sundown town, or that
perhaps some neighborhoods may have been.”",Census fuzzy string match,NA,CDP:55745,CDP:55745,55745,NA,NA,G250557450,Quincy city,G2503460,Quincy city,G2503460,Quincy city,G25055745,Quincy city,G25055745,Quincy city,G25055745,Quincy city,G25055745,NA,NA,NA
01174,place,MA,Saugus,Saugus,NA,1,https://justice.tougaloo.edu/sundowntown/saugus-ma/,Probable,Don't Know,Don’t Know,Unknown,Black,"“There is a black family whom I know well, who moved
into a home in Saugus in the early ’60’s, in an area
which was WHITE WHITE WHITE. I remember that soon
after they moved in, their neighbors erected a fence
(completely closed) high enough so that they were
blocked out of sight.”
-posted to the web, 2003",Census fuzzy string match,NA,CDP:60050,CDP:60050,60050,NA,NA,G250600500,NA,NA,Saugus CDP,G2503720,Saugus CDP,G25060050,Saugus CDP,G25060050,Saugus CDP,G25060050,Saugus CDP,G25060050,NA,NA,NA
01175,place,MA,Swampscott,Swampscott,NA,1,https://justice.tougaloo.edu/sundowntown/swampscott-ma/,Possible,Don't Know,Surely Not,Unknown,Black,"“I grew up in Swampscott, Massachusetts in the
1960’s, graduating HS in 1975. I don’t think I ever even saw a black person in real life until the famous forced busing of METCO students came along… I do remember hearing that there was one (ONE) black family in town, not two blocks from where I grew up, but I never saw them. I think that it’s not quite as segregated now, but I doubt there are ten black families living there today.”
-posted to the web, 2006",Census fuzzy string match,NA,CDP:68680,CDP:68680,68680,NA,NA,G250686800,NA,NA,Swampscott CDP,G2504200,Swampscott CDP,G25068680,Swampscott CDP,G25068680,Swampscott CDP,G25068680,Swampscott CDP,G25068680,NA,NA,NA
01176,place,MI,Algonac,Algonac,NA,1,https://justice.tougaloo.edu/sundowntown/algonac-mi/,Possible,NA,"Probably Not, Although Still Very Few Black People",Unknown,Black,NA,Census fuzzy string match,NA,CDP:01180,CDP:01180,01180,NA,NA,G260011800,Algonac city,G2600035,Algonac city,G2600035,Algonac city,G26001180,Algonac city,G26001180,Algonac city,G26001180,Algonac city,G26001180,NA,NA,NA
01178,place,MI,Alpena,Alpena,NA,1,https://justice.tougaloo.edu/sundowntown/alpena-mi/,Probable,Don't Know,"Probably Not, Although Still Very Few Black People",Unknown,Black,NA,Census fuzzy string match,NA,CDP:01740,CDP:01740,01740,NA,NA,G260017400,Alpena city,G2600065,Alpena city,G2600065,Alpena city,G26001740,Alpena city,G26001740,Alpena city,G26001740,Alpena city,G26001740,NA,NA,NA
01179,place,MI,Bad Axe,Bad Axe,NA,1,https://justice.tougaloo.edu/sundowntown/bad-axe-mi/,Possible,NA,"Probably Not, Although Still Very Few Black People",NA,Black,NA,Census fuzzy string match,NA,CDP:04740,CDP:04740,04740,NA,NA,G260047400,Bad Axe city,G2600125,Bad Axe city,G2600125,Bad Axe city,G26004740,Bad Axe city,G26004740,Bad Axe city,G26004740,Bad Axe city,G26004740,NA,NA,NA
01180,place,MI,Bessemer,Bessemer,NA,1,https://justice.tougaloo.edu/sundowntown/bessemer-mi/,Possible,NA,"Probably Not, Although Still Very Few Black People",Unknown,Black,We currently only have census data for this city.,Census fuzzy string match,NA,CDP:07960,CDP:07960,07960,NA,NA,G260079600,Bessemer city,G2600240,Bessemer city,G2600240,Bessemer city,G26007960,Bessemer city,G26007960,Bessemer city,G26007960,Bessemer city,G26007960,NA,NA,NA
01181,no match,MI,Big Star Lake,Big Star Lake,NA,1,https://justice.tougaloo.edu/sundowntown/big-star-lake-mi/,Possible,NA,NA,NA,Black,"Email from September, 2014: “Big Star Lake is just west of Baldwin (a town with nearby Idelwild – a black tourist place).","Buffer around Place Centroid, or Open-Source Shape File",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
01182,place,MI,Birmingham,Birmingham,NA,1,https://justice.tougaloo.edu/sundowntown/birmingham-mi/,Possible,Don't Know,"Probably Not, Although Still Very Few Black People",Unknown,Black,"Most of Birmingham’s black population in 1960 were female, indicating that they were live in domestic
workers.",Census fuzzy string match,NA,CDP:08640,CDP:08640,08640,NA,NA,G260086400,Birmingham city,G2600270,Birmingham city,G2600270,Birmingham city,G26008640,Birmingham city,G26008640,Birmingham city,G26008640,Birmingham city,G26008640,NA,NA,NA
01183,place,MI,Brighton,Brighton,NA,1,https://justice.tougaloo.edu/sundowntown/brighton-mi/,Possible,Don't Know,"Probably Not, Although Still Very Few Black People",Unknown,Black,"” Word of mouth from Black and White friends alike is
that if you are Black, you should never be caught in
Brighton (halfway between Detroit and East Lansing) or
Howell (closer to Lansing) after dark.”
-posted to the web 2002",Census fuzzy string match,NA,CDP:10620,CDP:10620,10620,NA,NA,G260106200,Brighton city,G2600320,Brighton city,G2600320,Brighton city,G26010620,Brighton city,G26010620,Brighton city,G26010620,Brighton city,G26010620,NA,NA,NA
01184,place,MI,Brown City,Brown,NA,1,https://justice.tougaloo.edu/sundowntown/brown-city-mi/,Possible,NA,"Probably Not, Although Still Very Few Black People",Unknown,Black,We currently only have census information for this city.,TotalCensus Geography Match,NA,"NA,PLACE:11180","NA,PLACE:11180",11180,NA,NA,G260111800,Brown City city,G2600345,Brown City city,G2600345,Brown City city,G26011180,Brown City city,G26011180,Brown City city,G26011180,Brown City city,G26011180,NA,NA,NA
01185,place,MI,Cadillac,Cadillac,NA,1,https://justice.tougaloo.edu/sundowntown/cadillac-mi/,Probable,Don't Know,"Probably Not, Although Still Very Few Black People",Other,Black,"A black family attempting to move into Cadillac in the
1970s could not secure a loan.",Census fuzzy string match,NA,CDP:12320,CDP:12320,12320,NA,NA,G260123200,Cadillac city,G2600385,Cadillac city,G2600385,Cadillac city,G26012320,Cadillac city,G26012320,Cadillac city,G26012320,Cadillac city,G26012320,NA,NA,NA
01186,place,MI,Caro,Caro city,NA,1,https://justice.tougaloo.edu/sundowntown/caro-mi/,Probable,Don't Know,"Probably Not, Although Still Very Few Black People",NA,Black,"A current resident reports that Duke Ellington came to Caro to play at the county fair (late 30s or 40s) and couldn’t stay in Caro overnight. He drove to Saginaw to find a place. The source never saw a city ordinance, but remembers it was a well known fact that no one could house an African American over night.",TotalCensus Geography Match,NA,"NA,PLACE:13420","NA,PLACE:13420",13420,NA,NA,G260134200,Caro city,G2600415,Caro city,G2600415,Caro city,G26013420,Caro city,G26013420,Caro city,G26013420,Caro city,G26013420,NA,NA,NA
01187,place,MI,Charlotte,Charlotte,NA,1,https://justice.tougaloo.edu/sundowntown/charlotte-mi/,Probable,Don't Know,"Probably Not, Although Still Very Few Black People",Unknown,Black,"“With respect to Charlotte, MI one of the street names right by my house was Mikesell (sp?), which I was told
is the name of a grandmaster wizard or whatever they call officials in the KKK from Charlotte.
I do not know if there are actual ordinances on the books about race, but lore in the town was that the
sun had never set over a black person in Charlotte (although there was an adopted black child in town).
This was confirmed by the black community in Lansing that Charlotte was not a place to visit or to be after
dark. When Lansing basketball teams played at Charlotte high school in the mid 80s people in the stands made posters that said ‘Go home spooks’ and no one said anything. The only minorities in the
community were 3 Asian American families, two Hispanic American families and one Jewish family. At one time a Vietnamese family tried to settle in Charlotte but I think they were encouraged to leave
(they were there less than one year). I don’t know that people even were aware that the Hispanic family weren’t white they had fair skin and spoke English
fluently. I didn’t realize they were ‘different’ until I was in high school and realized they had Spanish last
names. The Asian families said they had been subject to harassment but not violence.”",Census fuzzy string match,NA,CDP:14820,CDP:14820,14820,NA,NA,G260148200,Charlotte city,G2600485,Charlotte city,G2600485,Charlotte city,G26014820,Charlotte city,G26014820,Charlotte city,G26014820,Charlotte city,G26014820,NA,NA,NA
01188,place,MI,Climax,Climax,NA,1,https://justice.tougaloo.edu/sundowntown/climax-mi/,Possible,NA,"Probably Not, Although Still Very Few Black People",NA,Black,"Email testimony as of 03/2014:
“In Michigan – there are little spots where there are NO blacks or if they move in to that are, they are treated very badly till they move out:
* Climax
* Scotts
* Vicksburg
* Fulton
* Pennfield
* Galesburg.”",TotalCensus Geography Match,NA,"NA,PLACE:42160,PLACE:16440","NA,PLACE:42160,PLACE:16440","42160,16440",NA,NA,G260421600,Kalamazoo city,G2601370,Kalamazoo city,G2601370,Kalamazoo city,G26042160,Kalamazoo city,G26042160,Kalamazoo city,G26042160,Kalamazoo city,G26042160,NA,NA,NA
01188,place,MI,Climax,Climax,NA,1,https://justice.tougaloo.edu/sundowntown/climax-mi/,Possible,NA,"Probably Not, Although Still Very Few Black People",NA,Black,"Email testimony as of 03/2014:
“In Michigan – there are little spots where there are NO blacks or if they move in to that are, they are treated very badly till they move out:
* Climax
* Scotts
* Vicksburg
* Fulton
* Pennfield
* Galesburg.”",TotalCensus Geography Match,NA,"NA,PLACE:42160,PLACE:16440","NA,PLACE:42160,PLACE:16440","42160,16440",NA,NA,G260164400,Climax village,G2600550,Climax village,G2600550,Climax village,G26016440,Climax village,G26016440,Climax village,G26016440,Climax village,G26016440,NA,NA,NA
01189,place,MI,Coopersville,Coopersville,NA,1,https://justice.tougaloo.edu/sundowntown/coopersville-mi/,Possible,NA,NA,NA,NA,"Coopersville is much different today. Elizabeth (Betty)… lived in that very house until she died when she was over 90 years old. In the later years of her life, she was a well respected and cherished member of the community and had very friendly multi-generational relationships with many of her fellow Coopersville residents. The Mayor and Chief of Police would respond to any inquiry or concern she had and would make sure it was addressed immediately. At the end of her life, with her family miles away, members of her community stayed round the clock caring for her and comforting her in her last moments.",Census fuzzy string match,NA,CDP:18020,CDP:18020,18020,NA,NA,G260180200,Coopersville city,G2600605,Coopersville city,G2600605,Coopersville city,G26018020,Coopersville city,G26018020,Coopersville city,G26018020,Coopersville city,G26018020,NA,NA,NA
01190,place,MI,Dearborn,Dearborn,NA,1,https://justice.tougaloo.edu/sundowntown/dearborn-mi/,Surely,"Yes, Strong Oral Tradition","Probably Not, Although Still Very Few Black People",Police or Other Official Action,Black,"Orville Hubbard, former mayor of Dearborn, was vocal and well-known in his successful attempts to keep Dearborn “clean”, meaning “white”. In a 1956 interview with an Alabama newspaper Hubbard stated “They can’t get in here. Every time we hear of a Negro moving in… we respond quicker than you do to a fire.” A 1956 US News & World Report article reported that the city shut off the gas of a black man who moved to Dearborn and refused to collect his garbage.",Census fuzzy string match,NA,CDP:21000,CDP:21000,21000,NA,NA,G260210000,Dearborn city,G2600655,Dearborn city,G2600655,Dearborn city,G26021000,Dearborn city,G26021000,Dearborn city,G26021000,Dearborn city,G26021000,NA,NA,NA
01191,place,MI,Dearborn Heights,Dearborn Heights,NA,1,https://justice.tougaloo.edu/sundowntown/dearborn-heights-mi/,Possible,NA,Surely Not,NA,Black,* 1970 only lists only black household. Four of the 12 are live-in domestic servants.,Census fuzzy string match,NA,CDP:21020,CDP:21020,21020,NA,NA,G260210200,Dearborn Heights city,G2600658,Dearborn Heights city,G2600658,Dearborn Heights city,G26021020,Dearborn Heights city,G26021020,Dearborn Heights city,G26021020,Dearborn Heights city,G26021020,NA,NA,NA
01192,place,MI,East Grand Rapids,East Grand Rapids,NA,1,https://justice.tougaloo.edu/sundowntown/east-grand-rapids-mi/,Possible,Don't Know,Don’t Know,Police or Other Official Action,Black,"*In 1940, 19 out of the 25 black residents were female, 1950 21 out 27 were female, and in 1960 13. The skewed gender ratio indicates there that were few to no black households in the decades.",Census fuzzy string match,NA,CDP:23980,CDP:23980,23980,NA,NA,G260239800,East Grand Rapids city,G2600745,East Grand Rapids city,G2600745,East Grand Rapids city,G26023980,East Grand Rapids city,G26023980,East Grand Rapids city,G26023980,East Grand Rapids city,G26023980,NA,NA,NA
01193,place,MI,East Lansing,East Lansing,NA,1,https://justice.tougaloo.edu/sundowntown/east-lansing-mi/,Probable,Don't Know,Don’t Know,Unknown,Black,"Malcolm X rights in his autobiography that in the
1930s “Negroes weren’t allowed after dark in East Lansing proper.” When his father purchased a house in a white part of town, the family was burned out. When the Littles moved to the outskirts of East Lansing, whites “harassed us so much that we had to move again, this time two miles out of town.”",Census fuzzy string match,NA,CDP:24120,CDP:24120,24120,NA,NA,G260241200,East Lansing city,G2600765,East Lansing city,G2600765,East Lansing city,G26024120,East Lansing city,G26024120,East Lansing city,G26024120,East Lansing city,G26024120,NA,NA,NA
01194,place,MI,Ecorse,Ecorse,NA,1,https://justice.tougaloo.edu/sundowntown/ecorse-mi/,Unlikely,No,Surely Not,Unknown,Black,"One half of Ecorse has been open to black residents for many years. The other side was not, I believe. Nevertheless, for the Detroit area, that’s an open city!
Before about 1925, its black population was so small that it might have practiced exclusion.",Census fuzzy string match,NA,CDP:24740,CDP:24740,24740,NA,NA,G260247400,Ecorse city,G2600790,Ecorse city,G2600790,Ecorse city,G26024740,Ecorse city,G26024740,Ecorse city,G26024740,Ecorse city,G26024740,NA,NA,NA
01195,place,MI,Fenton,Fenton,NA,1,https://justice.tougaloo.edu/sundowntown/fenton-mi/,Probable,Don't Know,"Probably Not, Although Still Very Few Black People",Unknown,Black,"email 3/2008, according to a long-term, nearby resident.",Census fuzzy string match,NA,CDP:27760,CDP:27760,27760,NA,NA,G260277600,Fenton city,G2600890,Fenton city,G2600890,Fenton city,G26027760,Fenton city,G26027760,Fenton city,G26027760,Fenton city,G26027760,NA,NA,NA
01197,place,MI,Fraser,Fraser,NA,1,https://justice.tougaloo.edu/sundowntown/fraser-mi/,Possible,NA,Surely Not,Unknown,Black,NA,Census fuzzy string match,NA,CDP:30420,CDP:30420,30420,NA,NA,G260304200,Fraser city,G2600970,Fraser city,G2600970,Fraser city,G26030420,Fraser city,G26030420,Fraser city,G26030420,Fraser city,G26030420,NA,NA,NA
01198,place,MI,Fremont,Fremont,NA,1,https://justice.tougaloo.edu/sundowntown/fremont-mi/,Probable,Don't Know,"Probably Not, Although Still Very Few Black People",Unknown,Black,"A resident of Fremont stated: “I attended a meeting for our local peace group last January. At the meeting, several older citizens (all white) came who don’t usually attend the peace meetings and they made comments about Fremont keeping out blacks, and that and they knew people in the KKK. My husband and I have lived here for 40 years and have seen very few if any families of color, some hispanics and a few asians, but no blacks. The corporate offices of Gerber Baby Food are located in Fremont, and I have heard that Dan Gerber wouldn’t hire blacks in the cannery, but I don’t know that for sure.”",Census fuzzy string match,NA,CDP:30700,CDP:30700,30700,NA,NA,G260307000,Fremont city,G2600990,Fremont city,G2600990,Fremont city,G26030700,Fremont city,G26030700,Fremont city,G26030700,Fremont city,G26030700,NA,NA,NA
01199,place,MI,Galesburg,Galesburg,NA,1,https://justice.tougaloo.edu/sundowntown/galesburg-mi/,Possible,NA,"Probably Not, Although Still Very Few Black People",Private Bad Behavior,Black,NA,Census fuzzy string match,NA,CDP:31260,CDP:31260,31260,NA,NA,G260312600,Galesburg city,G2601015,Galesburg city,G2601015,Galesburg city,G26031260,Galesburg city,G26031260,Galesburg city,G26031260,Galesburg city,G26031260,NA,NA,NA
01201,place,MI,Grosse Pointe,Grosse Pointe,NA,1,https://justice.tougaloo.edu/sundowntown/grosse-pointe-mi/,Surely,Don't Know,"Probably Not, Although Still Very Few Black People",Private Bad Behavior,Black,"The city Grosse Pointe is one of the five Grosse
Pointes that comprise one of the most exclusive
suburban areas in the country.",Census fuzzy string match,NA,CDP:35480,CDP:35480,35480,NA,NA,G260354800,Grosse Pointe city,G2601115,Grosse Pointe city,G2601115,Grosse Pointe city,G26035480,Grosse Pointe city,G26035480,Grosse Pointe city,G26035480,Grosse Pointe city,G26035480,NA,NA,NA
